episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
83,1292,-14162.502659606047,40,17,21,58,0.0,6.9448353504081055,92.23895299746694,0,0.07739938080495354,0.06332676611314382,0.6754855052068676,0
84,1787,-6092.325515726331,40,16,24,52,0.0,3.6047379220294724,95.90095131505316,0,0.05595970900951317,0.046633090841260966,0.39171796306659207,0
85,1789,4619.8671825654465,40,12,19,62,0.0,3.9232811626607043,94.51509223029625,0,0.055897149245388474,0.03144214645053102,1.4742873113471215,0
86,1694,3269.413021766066,40,13,19,62,0.0,4.132231404958677,95.06493506493506,0,0.059031877213695405,0.06296733569460843,0.6808343171979536,0
87,1653,-5943.393888196393,40,15,23,54,0.0,2.62459863185816,97.20787379589557,0,0.060496067755595906,0.046535436735073765,0.06049606775559589,0
88,1693,6996.8865179160375,40,12,17,66,0.0,3.8725634967513285,95.65859421145895,0,0.05906674542232725,0.05906674542232723,0.3507088009450679,0
89,1213,-11283.66266256057,40,15,18,64,0.0,0.19024668653687613,99.66389752045154,0,0.08244023083264632,0.0634155621789587,0,0
90,1756,7505.172157947817,40,15,17,66,0.0,2.558261783774312,97.1570001752234,0,0.056947608200455566,0.048186437708077796,0.17960399509374453,0
91,1591,3570.773150145501,40,17,17,66,0.0,2.3141534769441745,95.53168390377692,0,0.06285355122564425,0.05142563282098166,2.039883435232272,0
92,1496,-1444.465571347121,40,11,18,64,0.0,4.683076439131803,93.27225542623468,0,0.06684491978609623,0.03932054105064486,1.9385026737967914,0
93,1709,3519.1122933104743,40,12,18,64,0.0,0.10971328262141603,99.79520187244002,0,0.05851375073142187,0.03657109420713868,0,0
94,1284,-10729.781000009154,40,15,19,62,0.0,2.0548765875868678,97.72945123412413,0,0.0778816199376947,0.07189072609633357,0.06589983225497244,0
95,1805,1122.79105265295,40,18,22,56,0.0,2.398891966759003,91.8781163434903,0,4.93628808864266,0.044321329639889204,0.7423822714681441,0
96,1291,-12567.39619725665,40,17,20,60,0.0,4.302513907471305,95.07076966410817,0,0.07745933384972889,0.05633406098162101,0.4929230335891838,0
